bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
4845,Code Complete,Steve McConnell,4.356379741411077,0735619670,9780735619678,en-US,914,7059,326,6/19/2004,Microsoft Press
14883,Die Wahrheit der letzten Stunde,Jodi Picoult,4.1414912441907425,3404145844,9783404145843,ger,684,7,2,8/1/2001,Lübbe
29800,Scott Pilgrim  Volume 1: Scott Pilgrim's Precious Little Life,Bryan Lee O'Malley,4.050150579852631,1932664084,9781932664089,eng,168,155863,3267,8/18/2004,Oni Press
13399,Splinter Cell (Tom Clancy's Splinter Cell  #1),David  Michaels/Raymond Benson/Tom Clancy,3.929380210845858,0425201686,9780425201688,eng,355,10329,193,12/6/2004,Berkley
24525,The Truelove (Aubrey & Maturin #15),Patrick O'Brian,4.097785212479032,0393310167,9780393310160,eng,304,6025,139,7/17/1993,W. W. Norton  Company
13814,Into a Dark Realm (The Darkwar Saga  #2),Raymond E. Feist,3.9168186515941663,0060792809,9780060792800,eng,319,9291,97,3/27/2007,EOS
41704,Shock Wave (Dirk Pitt  #13),Clive Cussler,3.9561473927548008,0743449673,9780743449670,eng,537,14019,260,1/1/1996,Downtown Press
4451,People of the Lie: The Hope for Healing Human Evil,M. Scott Peck,3.9378737882694868,0684848597,9780684848594,en-CA,272,6256,459,1/2/1998,Touchstone
11468,The Vintage Book of Contemporary American Short Stories,Tobias Wolff,4.0314674260796295,0679745130,9780679745136,eng,576,1227,79,9/6/1994,Vintage
24524,The Final Unfinished Voyage of Jack Aubrey (Aubrey & Maturin #21),Patrick O'Brian/Richard Snow,3.929727207544267,039306025X,9780393060256,eng,144,2194,121,10/17/2004,W. W. Norton  Company
41649,Make Four Million Dollars by Next Thursday!,Stephen Manes/George Ulrich,3.975186925053663,0440413702,9780440413707,eng,87,79,12,7/8/1996,Yearling Books
15245,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.2953777887197795,0007171994,9780007171996,eng,554,265,5,11/6/2003,HarperCollins Publishers Ltd
31974,Mac OS X: Tiger Edition (The Missing Manual),David Pogue,4.081330211293397,0596009410,9780596009410,eng,864,96,6,7/19/2005,O'Reilly Media
29724,Fantastic! Wow! and Unreal!: A Book About Interjections and Conjunctions,Ruth Heller,3.905242882977716,0698118758,9780698118751,en-US,32,84,11,10/23/2000,Puffin Books
13519,The Journey to the East,Hermann Hesse/Hilda Rosner,3.8470423768822206,0312421680,9780312421687,eng,128,8071,360,2/1/2003,Picador
9929,From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,Rudolph R. Windsor/El Hagahn,3.8735962338513605,0962088110,9780962088117,eng,151,406,30,8/25/2006,Windsor Golden Series
4664,A Life in Letters,F. Scott Fitzgerald/Matthew J. Bruccoli,3.9790015081363244,0684801531,9780684801537,eng,528,186,13,5/3/1995,Scribner
19093,Middlemarch,George Eliot/Harriet Walter,3.931123355781801,0141804513,9780141804514,eng,6,50,14,1/28/2003,Penguin Audio UK
40223,Kushiel's Avatar (Phèdre's Trilogy  #3),Jacqueline Carey,4.1319644687733295,1405034149,9781405034142,eng,702,29409,689,9/17/2004,Tor
13133,The Quickie,James Patterson/Michael Ledwidge,3.7957826311321963,0316117366,9780316117364,eng,357,32963,2132,7/2/2007,Little  Brown and Company
23756,Berlin Diary: The Journal of a Foreign Correspondent 1934-1941,William L. Shirer/Gordon A. Craig,4.1206570530528,0801870569,9780801870569,eng,627,3574,198,4/17/2002,Johns Hopkins University Press
23643,Faërie,J.R.R. Tolkien/Francis Ledoux,3.8665486086483627,2266102710,9782266102711,fre,217,89,2,11/20/2003,Pocket
43980,A History of the World in 10½  Chapters,Julian Barnes,3.7634394074940625,0679731377,9780679731375,eng,320,10008,638,11/27/1990,Vintage
35125,Alien,Alan Dean Foster,3.809387837251162,2290011150,9782290011157,eng,270,15901,309,3/29/1979,Grand Central Publishing
37560,Sense and Sensibility,Jane Austen/Laura Engel,3.9351559261973357,1593080492,9781593080495,eng,336,655,67,8/1/2003,Barnes  Noble Classics
39690,Good Poems for Hard Times,Garrison Keillor/Charles Bukowski/Robert Burns/Hayden Carruth/Raymond Carver/Billy Collins/Noël Coward/Carl Dennis/E.E. Cummings/Emily Dickinson/Stephen Dobyns/Fleur Adcock/John Donne/Rita Dove/Stephen Dunn/Lawrence Ferlinghetti/Robert Frost/Erica Funkhouser/Donald Hall/Patricia Hampl/Thomas Hardy/Jim Harrison/W.H. Auden/Jennifer Michael Hecht/David Ignatow/John Keats/X.J. Kennedy/Jane Kenyon/Galway Kinnell/Maxine Kumin/Kate Light/Henry Wadsworth Longfellow/Louis MacNeice/Hilaire Belloc/Herman Melville/W.S. Merwin/Edna St. Vincent Millay/Howard Nemerov/Sharon Olds/Mary Oliver/Grace Paley/Lawrence Raab/Kenneth Rexroth/Wendell Berry/Carl Sandburg/John Berryman/Elizabeth Bishop/William Blake/Philip   Booth/Virginia Hamilton Adair/Liesl Mueller,3.792066793674781,0143037676,9780143037675,eng,344,2662,214,8/29/2006,Penguin Books
12950,The Turn of the Screw and The Aspern Papers,Henry James/Anthony Curtis,3.8437830605277163,0141439904,9780141439907,eng,272,6769,270,6/26/2003,Penguin Books
8093,The Stone Fey,Robin McKinley/John Clapp,3.940951691201575,0152000178,9780152000172,eng,64,1036,78,9/1/1998,HMH Books for Young Readers
22237,Son of the Mob (Son of the Mob  #1),Gordon Korman,3.896715607649387,0786815930,9780786815937,eng,262,5977,620,9/1/2004,Little  Brown Books for Young Readers
40259,World Atlas of Great Apes and their Conservation,Julian Caldecott/Lera Miles,3.903203181857732,0520246330,9780520246331,en-GB,456,10,2,11/1/2005,University of California Press
12180,Every Book Its Reader: The Power of the Printed Word to Stir the World,Nicholas A. Basbanes,3.840773960605837,0060593245,9780060593247,eng,400,312,26,12/12/2006,Harper Perennial
15460,The Color of Her Panties (Xanth #15),Piers Anthony,3.8872884854853353,0380759497,9780380759491,eng,342,7374,64,9/1/1992,Eos
8545,Wild Horses,Dick Francis,3.854197192993688,0425196747,9780425196748,eng,352,2935,154,5/4/2004,G.P. Putnam's Sons
3850,Heat Wave: A Social Autopsy of Disaster in Chicago,Eric Klinenberg,3.8865706564753886,0226443221,9780226443225,eng,320,732,71,7/15/2003,University Of Chicago Press
45490,His Dark Materials Omnibus (His Dark Materials),Philip Pullman,4.447054014031278,0375947221,9780375947223,eng,944,70,9,4/10/2007,Knopf Books for Young Readers
7603,Reading Lolita in Tehran: A Memoir in Books,Azar Nafisi,3.9939430956635693,081297106X,9780812971064,eng,356,106493,6561,12/30/2003,Random House Trade Paperbacks
32113,Ali and Nino,Kurban Said/Jenia Graman,3.830403982560197,0099283220,9780099283225,eng,237,147,22,10/5/2000,Vintage/Ebury
34612,Texas Hold'em for Dummies,Mark Harlan,3.8598957415388355,047004604X,9780470046043,eng,267,103,8,10/1/2006,Wiley Publishing
22807,犬夜叉 14,Rumiko Takahashi,4.134320078736453,4091255841,9784091255846,jpn,192,13,1,2/18/2000,小学館
41658,The Devil in the Junior League,Linda Francis Lee,3.8613153438177372,0312354959,9780312354954,eng,336,3852,531,8/22/2006,St. Martin's Press
30162,Jade Star (Star  #4),Catherine Coulter,3.8382888546081038,0451206126,9780451206121,en-US,400,896,19,6/1/2002,Signet
30458,Yesterday  I Cried,Iyanla Vanzant,3.837004207048804,0684867486,9780684867489,en-US,304,2311,151,3/2/2000,Atria Books
26046,Morrigan's Cross (Circle Trilogy  #1),Nora Roberts,3.970525571436256,0515141658,9780515141658,eng,321,46146,1158,8/29/2006,Jove
23224,Darkest Hour (The Mediator  #4),Meg Cabot,3.829251067463378,0060725141,9780060725143,eng,316,30471,671,12/28/2004,HarperCollins
45030,Bedlam's Bard (Bedlam Bard  #1-2),Mercedes Lackey/Ellen Guon,4.03693518626741,141653282X,9781416532828,eng,617,3016,30,6/30/2006,Baen Books
11611,Stand by Me,Raynold Gideon,3.91555127032359,9998691567,9789998691568,eng,96,1436,24,6/1/1986,Columbia Pictures Pubns
9681,Serenissima aka Shylock's Daughter,Erica Jong,3.7838712496420452,0440201047,9780440201045,eng,384,282,17,3/1/1988,Dell
10456,Far to Go (Margaret Thursday  #2),Noel Streatfeild,3.799650374671005,0440424941,9780440424949,eng,161,167,9,2/1/1986,Yearling
1525,The Oresteia,Aeschylus/Ted Hughes,3.935948401794981,0374527059,9780374527051,en-US,208,215,25,9/4/2004,Farrar  Straus and Giroux
40795,Turtle Island,Gary Snyder/Michael Corr,4.004509836064341,0811205460,9780811205467,eng,112,3809,105,1/17/1974,New Directions
45442,La venganza de Opal (Artemis Fowl  #4),Eoin Colfer/Ana Alcaina,3.8603125789818815,0307344673,9780307344670,spa,368,42,2,11/1/2005,Random House Mondadori
26930,Success Stories,Russell Banks,3.817440054895572,0060927194,9780060927196,en-US,192,155,11,4/26/1996,Harper Perennial
19409,The Christians and the Fall of Rome (Great Ideas),Edward Gibbon,3.7878122427086565,0143036246,9780143036241,en-US,96,217,20,9/6/2005,Penguin
41103,Wonder of the World,David Lindsay-Abaire,3.9331165246912354,0822218631,9780822218630,eng,72,42,4,12/31/2003,Dramatists Play Service  Inc.
5713,If I Die In A Combat Zone,Tim O'Brien,3.7939459611717785,0586087990,9780586087992,eng,208,53,4,4/24/1995,Flamingo
12401,Historical Atlas of Central Europe (History of East Central Europe  Vol. 1),Paul Robert Magocsi,3.892826832913636,0295981466,9780295981468,en-US,288,24,4,8/1/2002,University of Washington Press
27618,Hasta que te encuentre,John Irving/Carlos Milla Soler,4.434237137451131,8483103311,9788483103319,spa,1024,28,3,5/1/2006,TusQuets
10507,Baudolino,Umberto Eco/William Weaver/R.C.S. Libri,3.9677230459143633,0156029065,9780156029063,eng,527,16116,698,10/6/2003,Harcourt
18273,Beyond Good and Evil: Prelude to a Philosophy of the Future,Friedrich Nietzsche/Walter Kaufmann,3.912165811873926,0394703375,9780394703374,eng,256,50,6,12/17/1989,Vintage
43675,First Deadly Sin,Lawrence Sanders,3.9009529323322205,0871881780,9780871881786,eng,17,2,0,7/1/1989,Random House Audio
17846,The House of Mirth,Edith Wharton/Jeffrey Meyers,3.784188915551799,1593081537,9781593081539,eng,348,360,67,8/26/2004,Barnes  Noble Classics
41505,How to Develop Self-Confidence and Influence People by Public Speaking,Dale Carnegie,4.042862353020418,0749305797,9780749305796,eng,256,68,1,3/29/1990,Vermilion
13105,The Tenth Insight: Holding the Vision (Celestine Prophecy  #2),James Redfield,3.734865229531011,0446674575,9780446674577,eng,256,9889,337,12/1/1998,Grand Central Publishing
10780,Hemingway: The Paris Years,Michael S. Reynolds,3.899095327025189,0393318796,9780393318791,eng,402,490,35,5/17/1999,W. W. Norton  Company
40187,Confessions of a French Baker: Breadmaking Secrets  Tips  and Recipes,Peter Mayle/Gerard Auzet,3.896050422480961,140004474X,9781400044740,en-US,91,405,52,10/25/2005,Alfred A. Knopf
15779,Sideways Stories from Wayside School (Wayside School #1),Louis Sachar/Adam McCauley,4.1156407852214985,0747571775,9780747571773,eng,144,81090,1835,1/19/2004,Bloomsbury Childrens Books
24601,Paris Spleen,Charles Baudelaire/Louise Varèse,4.024614505958652,0811200078,9780811200073,eng,118,7792,176,1/17/1970,New Directions
24192,The Runaway Jury,John Grisham,4.023155657096816,0385339690,9780385339698,eng,358,249884,1691,4/25/2006,Delta
58,Changeling (Changeling  #1),Delia Sherman,3.906680410358203,0670059676,9780670059676,eng,256,978,111,8/17/2006,Viking Juvenile
4162,Read for Your Life: 11 Ways to Better Yourself Through Books,Pat Williams/Peggy Matthews Rose,3.876276041883882,0757305458,9780757305450,eng,311,82,17,6/1/2007,Hci
32980,The Mystery at the Moss-covered Mansion (Nancy Drew Mystery Stories  #18),Carolyn Keene/Russell H. Tandy/Mildred Benson,3.897974668859786,1557092648,9781557092649,eng,215,4920,95,2/1/2003,Applewood Books
41590,Interviews with John Kenneth Galbraith (Conversations with Public Intellectuals),John Kenneth Galbraith/James Ronald Stanfield/J. Ron Stanfield/Jacqueline Bloom Stanfield,3.921885109292888,1578066107,9781578066100,eng,247,2,0,2/20/2004,University Press of Mississippi
29720,Doubling the Point: Essays and Interviews,J.M. Coetzee/David Attwell,3.990417657205903,0674215184,9780674215184,en-US,438,85,2,8/12/1992,Harvard University Press
34153,Climb the Family Tree  Jesse Bear!,Nancy White Carlstrom/Bruce Degen,3.861931482076516,0689807015,9780689807015,en-US,32,63,9,7/1/2004,Aladdin
11520,Endymion: Pforten der Zeit,Dan Simmons,4.103493494765527,3442353920,9783442353927,ger,672,3,0,2/1/2001,Blanvalet Taschenbuch
19621,What Life Was Like in the Jewel in the Crown: British India  AD 1600-1905,Time-Life Books,3.7810099185849984,0783554605,34406054602,eng,168,44,4,9/1/1999,Time Life Medical
23022,The Grotesque,Patrick McGrath,3.679449257483231,0679776214,9780679776215,eng,178,815,58,1/28/1997,Vintage
1177,Liar's Poker: A Harry Garnish Mystery,Frank McConnell,3.8655588731860604,0802732291,9780802732293,eng,214,13,1,6/1/1993,Walker & Company
24636,From Glencoe to Stirling: Rob Roy  the Highlanders & Scotlands Chivalric Age (Tales of a Scottish Grandfather 3),Walter Scott/George Grant,3.901596118626335,1581821298,9781581821291,eng,288,12,1,10/20/2000,Cumberland House Publishing
19681,Carrier: A Guided Tour of an Aircraft Carrier (Guided Tour),Tom Clancy/Leon A. Edney,3.9287602697602875,0425166821,9780425166826,eng,368,583,11,2/1/1999,Berkley
29565,The Stone Raft,José Saramago,3.853162284459228,1860467210,9781860467219,eng,272,3224,180,6/1/2000,Panther
14895,The Sound of Mountain Water,Wallace Stegner,3.900386729437293,0140266747,9780140266740,en-US,288,250,34,11/1/1997,Penguin Books
123,The Power of One (The Power of One  #1),Bryce Courtenay,3.846150327934372,0385732546,9780385732543,eng,291,45,13,9/13/2005,Delacorte Books for Young Readers
36952,Chester,Syd Hoff,3.8927024065768627,0064440958,9780064440950,eng,64,196,31,4/18/1986,HarperCollins
38340,Syntactic Structures,Noam Chomsky/David W. Lightfoot,3.888897309414019,3110172798,9783110172799,eng,135,609,31,9/10/2012,Walter de Gruyter
2958,Adventures of Huckleberry Finn,Mark Twain/E.W. Kemble,3.9580742522038985,0486443221,9780486443225,eng,368,144,17,5/6/2005,Dover Publications
42211,Life Is a Dream and Other Spanish Classics (Eric Bentley's Dramatic Repertoire) - Volume II,Pedro Calderón de la Barca/Miguel de Cervantes Saavedra/Lope de Vega/Tirso de Molina/Roy Campbell/Eric Bentley,3.9242899915405713,1557830061,73999140774,eng,298,61,4,4/1/2000,Applause Theatre & Cinema Book Publishers
36005,Baumgartner's Bombay,Anita Desai,3.6943466477763494,0618056807,9780618056804,eng,240,666,49,5/19/2000,Mariner Books
9107,Posing for Portrait Photography: A Head-To-Toe Guide,Jeff   Smith,3.9141976584480567,1584281340,9781584281344,eng,124,51,0,7/1/2004,Amherst Media
6658,When the Emperor Was Divine,Julie Otsuka,3.8856725499215043,0141009055,9780141009056,en-US,160,180,27,1/12/2004,Penguin
29947,There's No Such Place As Far Away,Richard Bach/H. Lee Shapiro/دل آرا قهرمان,3.898217934623368,0385319274,9780385319270,eng,48,2737,83,1/12/1998,Delta
36652,Seminole Song,Vella Munn,3.8196849618884805,0812538838,9780812538830,eng,320,46,11,3/15/1998,Forge
12143,You Come Too: Favorite Poems for Readers of All Ages,Robert Frost/Noel Perrin,3.8795356638975385,0805069852,9780805069853,en-US,92,79,6,4/1/2002,Owlet Paperbacks
8930,Jamie's Italy,Jamie Oliver/David Loftus/Chris Terry,3.871368566818105,1401301959,9781401301958,eng,320,7653,90,11/14/2006,Hachette Books
12931,Gossamer,Lois Lowry,3.7785071503881476,0618685502,9780618685509,eng,144,13788,1554,4/24/2006,HMH Books for Young Readers
32703,The Diary of Ellen Rimbauer: My Life at Rose Red,Joyce Reardon/Steven Rimbauer/Ridley Pearson,3.918684412163472,0786890436,9780786890439,eng,277,7852,352,4/29/2001,Hyperion
43332,My Gal Sunday,Mary Higgins Clark,3.773916981322805,0671014919,9780671014919,en-US,206,5355,183,2/1/2003,Pocket Books
13008,Julius Caesar,William Shakespeare/John   Bowe/Michael Feast/Adrian Lester,3.8975550186818353,1932219161,9781932219166,eng,3,53,3,6/1/2005,Audio Partners
9361,Atlas Shrugged,Ayn Rand,4.444348039612084,0525948929,9780525948926,eng,1176,941,136,4/21/2005,Dutton
32434,Mr. Murder,Dean Koontz,3.9362295991437417,0425210758,9780425210758,eng,493,22577,448,7/5/2006,Berkley
14313,Anna Karenina,Leo Tolstoy/Constance Garnett,4.232975433162869,0809596814,9780809596812,eng,740,28,7,1/1/2004,Wildside Press
1387,The Odyssey,Homer/W.H.D. Rouse,3.846873532082138,0451527364,9780451527363,eng,304,262,24,8/1/1999,Signet Classics
12555,The Bonesetter's Daughter,Amy Tan,3.9409242014992367,0345457374,9780345457370,eng,387,108440,2689,2/4/2003,Ballantine Books
42641,Resurrection,Leo Tolstoy/Louise Maude/Aylmer Maude,4.006413158803923,0735102864,9780735102866,eng,562,11468,530,2/1/2000,Replica Books
30247,A Stolen Season (Alex McKnight  #7),Steve Hamilton,3.8146186933678274,031235360X,9780312353605,eng,304,1889,137,9/5/2006,Minotaur Books
45392,The Brave Women of the Gulf Wars: Operation Desert Storm and Operation Iraqi Freedom,Karen Zeinert/Mary Miller,3.9286918494596677,0761327053,9780761327059,eng,112,1,0,9/1/2005,Twenty-First Century Books (CT)
3938,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons/Carlos Alberto Gardini,4.056763338899228,8466617353,9788466617352,spa,618,174,14,6/1/2005,Ediciones B
7785,I Can Read With My Eyes Shut!,Dr. Seuss,3.9791650201713216,0007158513,9780007158515,eng,48,16917,444,5/6/2003,HarperCollinsChildren’sBooks
37064,Divine Filth: Lost Writings (Modern Classics),Georges Bataille,3.8463388773054312,1840681128,9781840681123,eng,160,76,2,9/15/2004,Creation Books
18134,William Shakespeare’s: Twelfth Night (Shakespeare Retellings  #6),Bruce Coville/Kathryn Hewitt,3.8860042678995415,0803723180,9780803723184,eng,48,150,14,3/10/2003,Dial
25807,The Postman Always Rings Twice,James M. Cain,3.849362411515772,0752861743,9780752861746,eng,116,23157,1287,9/9/2010,Orion
822,The Confusion (The Baroque Cycle  #2),Neal Stephenson,4.210669364419641,0060733357,9780060733353,en-US,815,19320,565,6/14/2005,William Morrow Paperbacks
31414,Lover of Unreason: Assia Wevill  Sylvia Plath's Rival and Ted Hughes' Doomed Love,Yehuda Koren/Eilat Negev,3.909463444630598,0786718617,9780786718610,eng,280,639,75,12/26/2006,Da Capo Press
24968,Fear and Trembling/Repetition,Søren Kierkegaard/Edna Hatlestad Hong/Howard Vincent Hong,4.0586520305756855,0691020264,9780691020266,eng,420,4731,96,6/1/1983,Princeton University Press
22192,All I Want is Everything (Gossip Girl  #3),Cecily von Ziegesar,3.8262324779611054,0316912123,9780316912129,eng,240,16452,412,5/7/2003,Poppy
18089,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.186317602273341,1841591076,9781841591070,eng,272,59,2,9/20/2001,Everyman
15348,Bored of the Rings: A Parody of J.R.R. Tolkien's Lord of the Rings,The Harvard Lampoon/Henry N. Beard/Douglas C. Kenney,3.773641286393021,0451452615,9780451452610,eng,149,4438,301,7/1/1993,Roc Trade
30429,Fanta C (Loveswept   #217),Sandra Brown,3.795915204003724,0553218360,9780553218367,eng,192,12,1,10/1/1987,Loveswept
8713,Point to Point Navigation,Gore Vidal,3.81637094537672,0385517211,9780385517218,eng,277,621,90,11/7/2006,Doubleday Books
31466,Far from the Madding Crowd,Thomas Hardy,3.8469029530740144,0140620478,9780140620474,en-GB,374,320,42,3/31/1994,Penguin Books
2389,Moby Dick,Herman Melville/William Hootkins,3.8764447585779642,0143058096,9780143058090,eng,6,8858,885,6/16/2005,Penguin Audio
27584,Sixty Million Frenchmen Can't Be Wrong,Jean-Benoît Nadeau/Julie Barlow,3.8627607874691154,1402200455,9781402200458,eng,351,2164,212,5/1/2003,Sourcebooks
23217,Size 14 Is Not Fat Either (Heather Wells  #2),Meg Cabot,3.7786968397067495,0060525126,9780060525125,eng,344,27424,1038,11/28/2006,William Morrow Paperbacks
17075,Lost World of Agharti: The Mystery of Vril Power,Alec MacLellan,3.945246432368532,0285633147,9780285633148,eng,232,24,0,3/21/1996,Souvenir Press
7588,A Portrait of the Artist as a Young Man,James Joyce/Seamus Deane,3.915987133231388,0142437344,9780142437346,eng,329,108179,3536,3/25/2003,Penguin Classics
35324,Incident at Exeter,John G. Fuller,3.8666847568573344,0425039293,9780425039298,en-US,221,51,7,4/15/1978,Berkley Books (NY)
32975,Nancy Drew: Girl Detective: #1-4,Carolyn Keene,4.043023748734184,0689036914,9780689036910,eng,640,2167,30,10/1/2004,Aladdin
39988,Matilda,Roald Dahl/Quentin Blake,4.273643971779398,0141301066,9780141301068,eng,240,541914,11576,6/1/1998,Puffin Books
39026,Deep Storm (Jeremy Logan  #1),Lincoln Child,3.8110516323157135,0385515502,9780385515504,eng,370,21502,801,3/15/2007,Doubleday Books
32720,Ojos de fuego,Stephen King/Eduardo Goligorsky,4.0309160832763915,0609810871,9780609810873,spa,528,353,29,9/4/2001,Plaza y Janés
15034,Michael Powell: Interviews,David Lazar,3.921883313686334,1578064988,9781578064984,eng,186,20,1,3/3/2003,University Press of Mississippi
43961,The Letters of Vita Sackville-West and Virginia Woolf,Louise DeSalvo/Mitchell Alexander Leaska/Vita Sackville-West/Virginia Woolf,3.9157003069927256,1573441961,9781573441964,eng,480,1133,37,9/30/2004,Cleis Press
537,The Lovely Bones,Alice Sebold,3.8076142764127043,0330485385,9780330485388,en-GB,328,6485,966,6/1/2003,Picador
11016,Jane Eyre,Charlotte Brontë/Stevie Davies,3.974053359496178,0141441143,9780141441146,eng,590,8333,874,6/29/2006,Penguin Classics
6588,The Big Bad Wolf  (Alex Cross  #9),James Patterson/مریم کاظمی‌تبار,3.994041447999537,0446610224,9780446610223,eng,400,42096,945,10/1/2004,Grand Central Publishing
13944,The Secret Life of Houdini: The Making of America's First Superhero,William Kalush/Larry Sloman,3.9953973793027986,0743272072,9780743272070,en-US,592,1738,235,10/31/2006,Atria Books
43475,Criss Cross,Lynne Rae Perkins,3.772882785985458,0060092726,9780060092726,en-US,337,7752,1056,8/30/2005,Greenwillow Books
9262,The Books in My Life,Henry Miller,3.947860617590397,0811201082,9780811201087,eng,327,709,29,1/17/1969,New Directions
8676,Unlimited Power: The New Science Of Personal Achievement,Anthony Robbins/Kenneth H. Blanchard/Jason Winters,3.918996842521521,0684845776,9780684845777,eng,448,25135,420,12/22/1997,Free Press
45179,The Railway Children,E. Nesbit,3.959095996999843,0140621628,9780140621624,en-GB,212,177,16,4/1/1995,Penguin Books  Limited (UK)
13128,Cross (Alex Cross  #12),James Patterson,3.90063150199454,0316159794,9780316159791,eng,393,48095,1633,11/13/2006,Little Brown and Company
41781,Love Sick: A Smoldering Look at Love  Lust  and Marriage,Michael J. Nelson/Charles S. Anderson Design Company/Pop Ink,3.8558266236504544,0810957906,9780810957909,eng,176,71,8,9/1/2005,Harry N. Abrams
28564,Bloody River Blues (John Pellam  #2),William Jefferies/Jeffery Deaver,3.851948676815632,0671047507,9780671047504,eng,368,1003,46,12/1/2000,Pocket Books
12885,Lost in the Funhouse,John Barth,3.86545564939044,0385240872,9780385240871,eng,205,5052,305,3/1/1988,Anchor Books
10836,Che Guevara: A Revolutionary Life,Jon Lee Anderson/José Hernández/Leena Nivala,4.232849825703403,0802135587,9780802135582,eng,814,15468,548,3/9/1998,Grove Press (NYC)
1725,The Art of Love and Other Poems,Ovid/J.H. Mozley/G.P. Goold,4.056388432346594,0674992555,9780674992559,eng,400,98,5,1/1/1929,Harvard University Press
13677,Tal-Botvinnik 1960,Mikhail Tal/Hanon W. Russell,3.8877645750741507,1888690089,9781888690088,eng,220,161,12,7/3/2001,Russell Enterprises
21685,A Drink Before the War (Kenzie & Gennaro  #1),Dennis Lehane,3.8071595069746236,0156029022,9780156029025,eng,282,29089,1523,9/15/2003,Mariner Books
1317,Tides of War,Steven Pressfield,3.8243756565880087,0553381393,9780553381399,eng,448,3422,157,8/28/2001,Bantam
9591,Wampeters  Foma and Granfalloons,Kurt Vonnegut Jr.,3.8240219139952227,0385333811,9780385333818,en-US,318,7213,139,1/12/1999,Dial Press Trade Paperback
25802,The Deception of the Emerald Ring (Pink Carnation  #3),Lauren Willig,3.90956258251175,0525949771,9780525949770,eng,400,8615,499,12/1/2006,Dutton Books
24898,Boltzmon!,William Sleator,3.9430865866165252,0525461310,9780525461319,eng,160,86,5,9/1/1999,Dutton Juvenile
36067,Your Cheatin' Heart,Nancy Bartholomew,3.9068842541157487,0061014095,9780061014093,eng,336,72,5,2/2/2000,HarperTorch
3316,Die Brücke über die Drina,Ivo Andrić/Ernst E. Jonas,3.8781663474298265,3518399608,9783518399606,ger,407,9,0,3/1/2003,Suhrkamp
29260,Finding and Exploring Your Spiritual Path: An Exploration of the Pleasures and Perils of Seeking Personal Enlightenment,Ram Dass/Richard Alpert,4.014455387923639,0940687569,9780940687561,eng,0,21,1,5/15/1989,Macmillan Audio
19199,The Spirit Level: Poems,Seamus Heaney,3.970633856375967,0374525110,9780374525118,eng,82,94,12,4/10/1997,Farrar  Straus and Giroux
35578,The Beatles Complete - Updated Edition,The Beatles,3.8834130494209305,0881885959,73999960822,eng,303,64,0,12/1/1986,Hal Leonard Publishing Corporation
30227,Danse Macabre (Anita Blake  Vampire Hunter  #14),Laurell K. Hamilton,3.878453168585608,0425207978,9780425207970,en-US,483,798,52,6/27/2006,Berkley
10429,Cuba: A New History,Richard Gott,3.9268973906529467,0300111142,9780300111149,en-GB,384,311,39,11/11/2005,Yale University Press
25946,Cousin Pons,Honoré de Balzac/Herbert J. Hunt,3.8576099207764623,0140442057,9780140442052,eng,336,942,48,5/25/1978,Penguin Classics
39994,Tuscan Countess: The Life and Extraordinary Times of Matilda of Canossa,Michele K. Spike,3.95118014420418,0865652422,9780865652422,eng,312,51,10,9/28/2004,Vendome Press
30051,The River Runs Black: The Environmental Challenge to China's Future,Elizabeth C. Economy,3.899919165758843,0801489784,9780801489785,eng,337,135,15,2/24/2005,Cornell University Press
18062,The Best of Wodehouse: An Anthology,P.G. Wodehouse/John Mortimer,4.272140958460974,0307266613,9780307266613,eng,840,413,46,6/19/2007,Everyman's Library
5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,3.92167032227906,0316766941,9780316766944,eng,256,40629,1189,1/30/2001,Back Bay Books
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,4.310949934326637,0743270754,9780743270755,eng,916,133840,6118,9/26/2006,Simon & Schuster
12923,The Castle of Otranto,Horace Walpole,3.8504551329124563,0192834401,9780192834409,eng,125,16370,1211,7/16/1998,Oxford University Press
7053,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),Alexander McCall Smith,3.9312461528372014,0375422714,9780375422713,eng,233,22026,912,4/19/2005,Pantheon
41712,Lost City (NUMA Files  #5),Clive Cussler/Paul Kemprecos,4.013028528153377,0425204197,9780425204191,en-US,515,227,17,7/26/2005,G.P. Putnam's Sons
4934,The Brothers Karamazov,Fyodor Dostoyevsky/Fyodor Dostoevsky/Richard Pevear/Larissa Volokhonsky,4.2497268205562015,0374528373,9780374528379,eng,796,191531,6795,6/14/2002,Farrar  Straus and Giroux
30316,Embracing Love  Vol. 5,Youka Nitta,4.115227752681256,193344018X,9781933440187,eng,216,401,9,4/1/2007,Be Beautiful
11466,This Boy's Life,Tobias Wolff,3.8361876448709378,0802136680,9780802136688,eng,304,22828,1304,1/20/2000,Grove Press
